"actor_1_facebook_likes","actor_2_facebook_likes","actor_3_facebook_likes","director_facebook_likes","duration","budget","imdb_score","title_year","facenumber_in_poster","movie_facebook_likes","cast_total_facebook_likes","num_critic_for_reviews"
787,196,163,97,97,2e+06,5.9,1993,1,810,1362,46
26000,11000,1000,11,92,14000,6.6,2005,2,0,39518,34
363,223,85,38,96,2e+06,6.6,2006,1,474,774,78
985,637,455,54,85,2.5e+07,5.1,2002,1,215,3065,52
29,18,12,5,119,2e+06,7.8,2008,2,1000,86,30
766,312,268,0,99,2e+06,6.4,2004,1,205,1650,24
253,113,103,6,92,1e+05,6.1,2011,0,0,762,116
413,167,107,0,83,2e+06,5.5,2010,0,0,1149,25
11000,430,167,11000,82,2e+06,7.1,1971,3,0,11700,40
601,453,372,5,90,2e+06,4.6,2007,1,44,2395,8
1000,29,18,0,92,2300000,7.7,1947,1,0,1055,90
633,597,332,0,88,2e+06,4.9,2008,0,153,2620,21
15000,284,171,10,97,1.4e+07,6.3,2002,3,912,15740,12
2000,811,722,68,96,2e+06,6.1,2012,6,0,3683,33
34000,463,424,8,87,2e+06,6.6,2013,3,0,35796,9
416,403,356,5,106,2e+06,5.7,2012,2,655,1611,94
924,472,293,10,91,2e+06,5.7,2013,3,0,2654,12
907,164,137,44,99,2e+06,7,1966,0,805,1807,25
909,562,119,909,102,2e+06,5.3,2007,0,69,1674,27
10000,1000,894,531,108,2e+06,4.4,2011,1,651,15707,2
680,418,233,6,88,1250000,3.4,2015,0,0,1425,23
2000,860,618,20000,89,2e+06,4.5,2015,1,0,4968,32
11000,1000,412,3,92,2e+06,3.4,2015,0,728,13583,18
18000,1000,223,28,99,1900000,7.1,1986,2,0,19649,45
548,495,482,35,103,1900000,6.4,2003,0,298,2389,60
405,217,164,58,90,1950000,5.2,2015,2,620,1204,23
16000,517,263,89,95,3e+06,7,2010,0,24000,17471,363
161,10,5,63,108,1500000,8.1,2013,0,0,176,68
533,323,164,0,95,1400000,5.8,2006,5,104,1082,14
17000,2000,534,108,100,3e+07,5.9,2013,1,39000,20051,359
40000,852,574,0,101,1800000,7.5,1984,1,10000,42918,256
41,27,0,120,90,1e+06,7.8,2008,0,0,68,194
628,606,585,47,89,1900000,7.2,2015,6,1000,4249,10
463,400,308,13,87,1800000,5.6,2010,0,0,1958,311
10000,416,114,603,125,1800000,8,1951,0,5000,10570,94
654,575,277,0,95,1800000,8.5,1964,0,18000,1991,192
201,163,67,12,118,1800000,6.8,2002,0,544,546,85
2000,458,168,188,93,1800000,7.3,2012,0,31000,2658,663
595,356,196,88,96,1800000,5.5,1973,4,511,1432,62
767,380,280,9,109,1800000,7.3,2000,1,0,2187,39
141,77,61,0,155,1.5e+08,5.1,2015,2,82,349,3
16000,14000,808,293,90,1500000,6.6,2011,1,0,32405,130
12000,580,482,0,93,1800000,6.1,1993,0,266,14620,13
0,0,0,28,108,1800000,7.5,2003,0,353,0,44
16000,844,426,57,114,1800000,7,1968,3,0,18263,26
647,642,491,15,113,1800000,5.3,2007,0,368,2439,53
433,108,91,4,90,1800000,3.4,2013,0,566,984,10
761,713,685,21,111,1800000,5.4,2012,13,569,4306,4
486,37,34,670,81,3500000,7.8,1998,1,0,623,181
701,461,446,75,93,5e+05,6.7,2002,1,0,2489,114
900,450,120,15,90,2e+06,4.7,2013,3,326,1724,11
86,42,11,0,112,1750000,6.3,2013,0,73,139,1
595,70,67,88,88,1700000,6.1,1972,0,794,941,80
1000,874,783,143,138,1700000,7.5,2001,1,951,3970,179
635,445,374,68,105,2e+06,6.3,2010,0,17000,2423,225
349,347,327,3,98,1700000,6.3,1999,3,374,2095,77
680,46,34,84,86,1700000,6.8,2004,0,869,763,124
638,85,73,25,104,1e+06,7.8,2013,2,16000,822,195
887,805,420,87,100,1e+06,6.9,2004,0,305,2721,76
319,302,275,964,126,1644736,8,1938,10,0,1363,51
862,488,426,160,118,1650000,7.8,1953,5,0,2247,101
281,230,89,673,103,1600000,7.4,1949,1,721,955,55
489,469,249,11,84,2e+06,4.3,1999,0,43,2196,16
227,4,0,0,95,1300000,7.2,2007,0,0,231,109
53,30,27,21,90,1500000,7.3,2006,0,0,137,51
11000,481,324,0,113,1600000,7.9,1974,2,6000,12157,149
963,710,21,0,123,1600000,7.2,1969,0,278,1694,35
2000,163,127,1000,111,1650000,5.4,2003,2,63,2564,22
3000,2000,1000,0,110,2.6e+07,7.4,2004,0,7000,10438,287
597,541,336,191,108,2e+06,7.1,2007,1,0,1981,173
633,403,49,15,92,1100000,6.8,1988,1,0,1168,61
607,319,248,964,120,1500000,8.2,1939,7,0,1573,96
3000,202,82,184,91,1500000,7,1995,1,0,3310,71
436,25,18,387,88,1500000,7.4,2005,0,0,479,110
378,321,117,0,97,1e+06,6.7,2001,1,682,1173,110
260000,454,354,134,90,1.7e+07,9.1,2016,5,0,261818,2
472,239,82,13000,95,1696377,7.6,1945,1,0,896,97
991,971,900,460,103,2e+06,7.2,1994,1,619,2990,53
1000,787,642,787,110,1500000,7.5,1998,2,0,4762,106
852,618,588,0,103,1500000,6.8,2010,1,60000,3030,445
752,324,166,92,92,1500000,6.9,1984,3,0,1652,131
827,22,7,44,114,1500000,7.9,2000,0,0,856,94
552,265,42,58,112,1500000,6.7,2005,1,608,859,75
801,727,690,38,104,1500000,5.8,2013,7,0,2667,97
902,424,164,675,99,1500000,6.5,1993,0,853,1582,37
33000,243,76,21,98,1500000,7.2,2001,0,0,33441,84
393,191,56,6,93,1500000,5.5,2014,1,307,792,6
210,148,83,122,100,1500000,6.5,2001,0,0,469,127
813,522,423,522,80,1500000,6.2,2006,0,0,2179,32
936,935,488,134,93,1500000,5.7,2006,0,0,3668,229
309,8,8,0,87,1500000,8.6,1936,1,0,352,120
954,767,597,18,91,1500000,6.5,2002,1,304,3901,31
634,328,158,0,84,1500000,6.3,2007,1,0,1238,100
890,597,424,7,90,1500000,4.3,2005,7,68,3138,14
563,485,360,102,98,1500000,6.1,2015,0,212,2628,14
826,189,121,60,108,1500000,6,2005,0,216,1240,39
38,8,7,407,124,1700000,5.8,2010,0,594,60,35
413,98,57,49,95,1500000,6.7,2008,0,0,721,178
87000,781,711,7,90,2e+06,6.7,2008,3,371,89263,46
1000,725,721,0,101,2500000,5.1,2012,1,15000,5158,234
61,46,28,3,107,350000,6.8,2014,3,10000,165,166
0,0,0,21,20,1500000,6.8,2005,0,0,0,56
199,134,108,0,87,1500000,6.8,2005,2,193,596,16
979,975,636,11,98,1500000,6.3,2013,2,283,4036,9
129,98,71,34,112,5e+06,7.1,2014,2,0,588,18
341,265,146,65,82,1500000,2.8,2014,0,236,967,4
835,522,492,764,97,1500000,3.1,2015,3,402,2882,6
10000,3000,1000,188,130,6e+07,7,2012,2,38000,16385,387
501,418,56,37,101,1500000,3.3,2015,1,750,1044,35
82,47,31,0,83,2e+06,7.7,1937,1,0,229,145
341,5,3,33,106,1400000,6.7,2004,0,57,358,78
984,423,387,74,113,1455000,5.5,1968,2,209,2140,10
87,70,37,87,94,1400000,6.6,2004,0,400,256,60
756,382,295,10,99,3150000,5.5,2014,0,969,2072,63
847,147,69,58,91,1400000,6.9,2014,0,223,1159,4
1000,370,356,7,105,1377800,6.5,1966,1,0,2658,53
26000,1000,452,0,120,960000,8.2,1998,1,21000,28294,116
280,278,141,346,105,1300000,8.1,1998,1,5000,821,98
12000,680,636,12000,95,1300000,7.2,1996,1,872,14420,43
51,24,5,5,135,1592000,7.4,2006,2,100,83,15
2000,783,548,7,105,1300000,6.5,1999,2,117,3475,14
413,197,98,5,83,1500000,5.7,2012,0,932,843,56
13000,969,652,17,111,6e+07,6.1,1998,1,0,16537,79
0,0,0,135,135,1400000,8.7,2014,1,0,0,16
232,23,13,4,88,1750000,4.3,1985,0,220,289,18
2000,1000,624,4,87,1e+06,6.2,2003,1,3000,6227,35
374,145,40,0,97,1500000,3.3,2005,2,66,602,5
700,460,134,19,82,1300000,2.7,2010,3,0,1499,16
35000,516,511,0,103,1300000,5.2,2009,1,969,38121,24
1000,991,333,13000,130,1288000,8.2,1940,2,0,2888,144
309,121,59,49,87,1250000,6.1,1981,0,0,707,242
287,160,66,0,101,1250000,8,1945,4,0,581,97
796,697,132,4,96,1250000,5.5,1984,0,0,1866,77
2000,245,183,8,80,427000,5.7,2012,1,0,2459,16
578,418,397,11,87,1.5e+07,3.7,2011,0,381,1730,7
469,79,48,83,92,1250000,7.1,1953,0,1000,683,74
595,176,137,673,118,1250000,7.8,1941,5,0,1129,74
3000,372,161,0,123,1420000,4.1,2014,0,447,4040,46
828,531,65,0,100,1200000,7.2,1989,2,2000,1431,58
2000,878,651,0,103,1200000,7.7,2004,0,0,5161,287
816,577,422,422,100,1200000,7.1,2001,0,0,2893,100
18000,748,434,4,99,1300000,7.6,2014,6,221,20218,5
31,24,3,0,89,1300000,7,2013,0,407,58,50
18000,4000,71,301,104,8e+07,5.5,2008,0,0,22194,276
307,209,73,300,114,7e+06,7.4,2001,0,0,809,137
2000,710,612,50,111,1200000,7.7,2000,0,756,4288,122
282,255,232,13000,99,1200000,7.2,1955,0,0,1041,73
13000,11000,1000,118,110,2.7e+07,7.8,2006,3,10000,26451,202
1000,1000,849,91,85,1200000,6.6,1999,1,0,4289,99
890,848,449,29,113,1200000,6,2013,2,0,2681,10
16000,12000,455,16000,99,1200000,8.4,1992,0,19000,28994,173
16000,34,24,0,142,1200000,8.9,1966,3,20000,16089,181
61,9,4,9,112,4e+06,7.9,2015,1,0,76,111
1000,330,274,14,108,1200000,6,2012,0,0,1805,38
268,44,3,0,88,1200000,6.1,2001,0,27,318,12
49000,931,924,0,85,1200000,6.2,2007,10,87,54484,17
34,29,24,0,103,1500000,5.6,2011,1,754,114,9
3,2,0,0,110,1200000,7.2,2013,3,75,5,1
843,490,94,345,100,1200000,7.1,1936,3,204,1621,24
721,134,5,0,99,1200000,4.5,2011,2,161,862,18
380,91,63,0,84,1200000,3.8,2012,0,238,630,22
584,399,117,38,91,2600000,6.2,1993,0,0,1218,9
586,434,148,282,97,1200000,6.6,1970,1,477,1581,30
10000,500,475,2,84,1200000,4.6,2015,0,479,11257,9
498,350,312,0,100,1200000,4.2,2015,1,242,1810,7
16000,1000,804,6,94,3e+06,6.8,2005,3,0,19957,91
680,404,68,222,90,695393,7.7,2004,0,0,1311,99
448,426,147,155,92,1100000,5.9,1987,0,241,1329,57
14,4,3,126,73,1600000,7,2002,1,131,21,58
412,48,25,12,116,1e+07,6.9,2006,2,0,521,5
434,95,48,22,110,1100000,6.1,2010,1,0,645,97
1000,342,60,338,102,1100000,7.6,2011,0,51000,1445,481
1000,745,252,252,89,1100000,3,2010,1,444,2510,17
12,0,0,0,76,1100000,2.6,2013,0,200,12,9
2000,607,269,345,82,950000,8.6,1942,4,23000,3442,242
12,5,5,0,89,1400000,6.1,2008,0,0,29,95
844,184,42,136,89,1e+06,6.7,1972,1,0,1080,87
13000,1000,794,80,145,960000,8.1,1976,0,0,16094,141
321,287,9,2,91,1100000,4.9,2014,1,234,622,16
2000,826,606,0,89,1e+06,6.8,1980,0,7000,4878,212
883,269,69,62,121,1e+06,6.8,1963,1,328,1371,30
707,305,142,6,83,1e+06,5.7,2014,0,13000,1565,270
22000,745,595,17000,110,1300000,8.3,1976,1,35000,23525,211
1000,823,725,287,91,1e+06,6.6,1981,0,0,4438,161
650,275,177,92,110,1100000,7.3,1962,4,5000,1421,184
1000,466,300,18,86,1e+06,5,2012,0,24000,2665,270
266,209,100,385,86,1e+06,7,1987,0,0,673,203
634,420,295,18,120,5e+06,3.4,2016,11,0,1810,29
1000,989,683,65,90,1e+06,5.9,2005,0,816,3155,137
43,3,3,2,99,1e+09,6,1999,0,339,53,107
33000,2000,616,310,112,3500000,7.4,2010,0,25000,35941,377
2000,508,226,2,103,1e+06,7.4,2005,2,0,3192,169
403,169,128,19,83,1e+06,4.2,2012,0,12000,988,225
503,46,44,199,109,9e+05,6.2,1970,8,0,731,101
356,110,102,0,89,1e+06,6.2,1956,1,365,831,39
183,102,88,23,109,1e+06,7.2,1949,0,624,510,40
640,550,389,0,100,6e+06,5.4,2013,0,12000,2082,285
202,47,30,0,109,1100000,7,2015,0,75,283,29
422,374,365,20,95,1e+06,7.2,2012,3,11000,1899,337
22000,472,458,122,104,1e+06,6.7,1998,1,392,23461,38
24000,3000,973,655,96,7500000,7.5,2007,0,10000,28817,387
496,238,229,33,97,1e+06,7.2,2008,1,0,994,181
130,19,13,9,91,1e+06,7.4,2013,0,14000,198,149
21000,104,13,56,84,1e+06,5.6,1997,3,387,21124,54
778,695,584,132,86,1e+06,6.8,1996,2,227,2400,18
1000,891,121,11,91,3500000,7.2,1997,3,0,2323,122
783,659,5,2,92,1e+06,7.7,2006,0,0,1447,87
1000,826,428,112,94,1e+06,7,2000,1,671,3085,51
1000,282,124,152,92,1e+06,7.2,2002,2,0,1587,260
2000,1000,543,11,103,5.8e+07,6.4,2015,4,35000,5497,218
245,38,6,12,100,1e+06,7.2,1998,0,603,295,16
957,81,25,13,119,1e+06,7.2,2001,0,100,1107,12
353,186,97,10,167,1e+06,6.2,2000,3,92,773,1
1000,898,842,0,92,1.1e+07,6.9,1981,0,0,3931,48
406,203,194,406,92,1e+06,6.2,1997,0,0,904,59
11000,552,463,234,108,2500000,6.9,2003,0,571,12385,88
611,394,301,4,97,1e+06,7,1997,0,166,1692,28
638,400,275,22,88,1e+06,6.7,2002,0,115,1641,44
844,625,268,0,100,1e+06,3.6,2000,1,24,2289,13
1000,835,772,21,88,1e+06,7.4,2006,2,11000,4720,117
855,577,551,2,79,1e+06,6.1,2003,2,150,2489,29
873,559,310,0,135,6.5e+07,6.7,2009,1,16000,2369,308
3,3,0,50,96,1e+06,8.2,2012,1,20000,6,248
141,125,23,141,53,1e+06,7.7,2007,0,0,313,84
102,7,5,10,97,1e+06,7.3,2006,0,587,118,40
53,24,9,9,91,1e+06,7.6,2013,1,0,86,31
20,8,0,0,93,1e+06,6.8,2014,0,0,28,43
260000,984,891,74,112,1e+06,5.6,2012,3,706,263584,2
724,668,219,5,160,1500000,4.8,2005,5,31,2024,4
969,962,725,243,95,9e+05,6.4,2009,0,0,3833,238
443,298,271,11,93,5e+05,6.8,2010,1,0,1452,112
499,230,117,29,88,1e+06,6.1,1998,0,157,1141,33
590,231,73,5,105,1e+06,5.2,1999,2,27,1042,8
2000,571,490,82,82,1e+06,6,2000,0,210,3905,29
386,261,256,32,89,1e+06,6.3,2009,1,143,1647,3
262,163,61,0,78,1e+06,6.1,2006,0,244,509,71
446,171,150,4,97,1e+06,5.5,2015,1,793,928,36
975,645,394,0,81,1e+06,6.9,2006,0,0,2694,56
639,361,94,0,97,1e+06,1.9,2005,2,128,1188,3
563,288,176,53,88,1e+06,4.1,2006,2,42,1284,8
474,436,4,436,96,1500000,5.4,2001,3,47,920,9
327,9,8,50,105,1e+06,6.8,2013,0,0,351,87
442,403,228,57,76,1e+06,6.7,2006,0,501,1635,14
782,490,396,0,96,1e+06,5.8,2014,1,903,2607,20
363,275,131,0,99,1e+06,6.2,2006,2,138,997,23
984,157,106,15,90,1e+06,2.8,2009,4,297,1752,6
767,282,149,3,87,1e+06,5.8,2004,2,141,1593,2
199,37,23,23,89,5e+05,5.1,2009,0,0,292,64
458,383,317,142,83,1e+06,2.2,2012,1,150,1549,7
898,395,360,0,90,1e+06,5.7,2011,1,370,2116,21
10000,854,402,142,84,1e+06,3.8,2014,3,54,11466,1
335,334,177,0,96,1e+06,5.6,2012,2,968,1226,40
92,17,0,6,94,1e+06,3.9,2006,0,91,109,6
57,40,36,0,90,1e+06,5.4,2014,2,48,231,16
677,366,253,53,95,1e+06,5.2,2015,0,936,1825,39
214,211,115,3,93,1e+06,3.5,2013,2,0,656,150
657,608,426,0,111,1e+06,5.3,2014,0,212,2677,1
3000,1000,888,0,101,2e+07,7,2013,0,23000,5056,393
696,371,302,0,87,950000,5.5,2013,1,2000,1618,78
529,413,354,12,100,950000,6,2014,1,884,2468,8
1000,569,558,29,90,989000,4.8,2007,1,42,2504,6
56,28,17,0,83,913000,7.1,2014,0,489,104,9
10000,416,279,603,108,910000,8.2,1954,2,0,11094,134
945,756,501,28,100,930000,5.7,2011,8,995,2924,18
131,60,27,163,113,590000,7.9,2007,0,14000,264,233
1000,171,76,171,97,3e+06,7.3,2015,0,52,1343,10
109,8,0,171,104,950000,7.1,2005,0,12000,117,231
982,796,659,91,91,9e+05,6.4,2005,0,698,3299,65
282,270,88,0,85,9e+05,7.5,2013,0,17000,687,327
975,947,727,6,101,9e+05,6.4,2012,2,0,4184,62
465,140,102,0,88,850000,7.3,2007,1,337,897,73
12000,1000,874,29,112,1.5e+07,6.5,2013,1,12000,15800,238
23000,813,522,6,107,850000,7.2,2003,2,0,26017,35
0,0,0,0,78,9e+05,6.7,2011,1,24,0,2
904,782,734,66,90,1e+06,7.1,2013,4,181,5435,6
938,904,567,15,88,850000,6,2012,0,0,3770,115
284,234,221,14,95,825000,5.6,2002,1,409,1185,16
418,146,141,46,85,5e+05,7,2006,0,933,926,68
489,207,175,63,86,990000,4.9,2015,2,549,1278,16
1000,806,487,8,90,1e+05,3.2,2015,1,312,3336,7
786,712,620,0,123,5e+05,8.4,2011,2,48000,2501,354
529,502,236,377,88,8e+05,7.5,1995,1,0,1502,74
159,143,86,9,114,8e+05,7.2,1993,1,81,423,11
302,270,68,6,88,8e+05,7.2,2002,1,219,663,59
940,188,167,0,95,850000,7.4,2008,2,18,1484,5
24,5,0,0,83,8e+05,7.2,2004,0,83,29,25
574,573,501,37,104,8e+05,6.5,1999,0,130,1983,29
262,262,181,3,94,8e+05,7.2,2003,1,396,991,17
247,217,152,247,93,6e+05,5.1,2014,4,0,954,6
35,16,13,75,91,8e+05,6.4,2009,0,23000,116,224
214,115,69,38,90,780000,6.8,2003,0,1000,587,33
11000,2000,425,0,112,777000,7.5,1973,1,0,14954,100
25,0,0,21,75,750000,7.7,2006,0,274,25,21
2000,424,357,8,86,750000,6.9,2007,0,307,3071,82
934,830,522,365,86,750000,7,2012,0,31000,2714,271
513,257,246,214,95,5e+05,6.3,2011,0,0,1269,255
969,128,74,243,101,750000,5.5,2011,0,0,1252,292
10000,787,389,687,89,1.6e+07,4.8,2009,1,0,12183,178
319,90,48,973,106,750000,8.1,1970,1,0,500,120
108,72,21,168,88,750000,6.6,2002,0,163,243,31
1000,233,201,4,99,9e+05,5.2,2008,0,0,1558,114
935,611,280,129,90,750000,5.6,2006,1,2000,2170,233
717,134,118,3,95,750000,3.1,2009,0,128,1117,8
998,575,433,160,85,750000,8.1,1952,0,3000,2496,153
7,6,2,23,170,7e+05,8.3,1994,0,0,15,53
80,67,36,52,97,7e+05,7.2,2001,1,420,209,64
6000,918,84,0,201,2.07e+08,7.2,2005,0,0,7122,446
730,716,324,174,108,3e+07,5.3,2005,0,0,2160,228
33000,519,71,31,106,7e+05,7.2,2006,2,0,33734,208
752,282,236,0,107,7e+05,6.5,1998,4,102,1763,2
465,170,48,21,84,650000,6.5,1997,2,161,714,25
696,320,137,0,91,750000,4.9,2015,3,158,1210,8
628,474,442,2,103,4e+05,7.4,2009,0,203,1683,21
1000,338,21,0,71,650000,7.4,2014,1,5,1359,1
523,385,258,4,90,650000,5.4,2012,0,1000,1553,34
260000,21000,2000,4,67,625000,3.9,2013,5,0,283939,5
956,945,912,7,94,7e+05,5.3,2015,2,0,4767,10
610,172,23,10,81,609000,7.8,1935,2,1000,824,66
170,170,39,19,81,60000,6.4,1999,0,0,399,360
262,227,136,14,215,6e+05,8.1,1970,0,0,778,53
119,29,11,644,83,650000,6.5,1977,0,0,190,82
602,266,254,16,106,6e+05,5.6,2000,1,12,1281,15
919,711,218,4,90,6e+05,6.6,1998,0,51,2288,18
0,0,0,0,105,4e+05,7.7,2015,3,34,0,22
0,0,0,3,115,750000,7,2002,0,32,0,15
587,448,233,5,98,6e+05,4.5,2013,0,128,1707,8
785,725,704,44,87,560000,7.7,1964,1,0,2538,105
2000,433,221,11,88,550000,6.1,1983,1,7,2996,4
0,0,0,0,83,5e+05,6.4,2015,6,18,0,2
848,153,150,589,122,5e+05,6.5,2008,0,0,1164,50
0,0,0,95,115,550000,7,2013,1,126,0,19
407,189,142,24,86,5e+05,6.1,1974,0,816,1090,5
48,10,7,9,79,5e+05,5.7,2003,1,0,67,235
423,23,22,8,97,5e+05,5.9,1977,0,0,516,95
22000,833,587,310,89,5e+05,7.7,2003,0,0,24419,154
984,801,234,3,120,1e+06,7.1,2009,1,0,2563,20
54,44,43,6,108,5e+05,7.6,1999,3,491,194,70
69,24,15,0,102,5e+05,6.4,2002,0,43,161,5
30,0,0,6,83,46000,7.4,2003,1,0,30,105
399,169,59,0,93,5e+05,6.8,2011,1,287,660,29
328,27,17,7,86,5e+05,6.5,2000,0,0,407,46
69,34,17,0,101,5e+05,6,2003,0,44,155,3
980,505,482,35,111,5e+05,7.3,1999,0,180,3166,54
710,634,595,9,90,5e+05,7.3,2004,0,1000,2655,126
659,529,474,204,86,5e+05,6.5,1997,3,51,2322,17
22000,1000,658,71,98,5e+05,6,2001,1,139,24382,25
597,485,469,21,91,5e+05,5.3,2002,3,86,2555,11
778,327,213,12000,91,5e+05,6.6,2005,0,238,1440,81
342,79,49,0,88,5e+05,7.1,2012,0,590,483,39
304,8,4,0,202,2e+06,8.7,1954,6,11000,338,153
14,9,8,6,89,5e+05,8.4,2012,1,0,44,26
11000,422,329,32,97,5e+05,5.8,1991,0,344,11839,10
239,172,143,681,84,5e+05,6.2,2007,0,155,734,35
353,248,196,248,82,5e+05,5.8,2010,0,46000,1498,230
17000,523,183,12,94,1.35e+08,6.7,2015,0,26000,17883,165
396,326,325,6,100,5e+05,5.7,2007,3,60,2310,9
33000,1000,699,12,112,5e+05,6.1,2002,2,183,35294,17
660,280,113,380,94,5e+05,6.4,2010,0,19000,1118,344
472,185,170,0,91,5e+05,6.5,2007,2,339,1047,28
552,533,445,38,87,5e+05,4.6,2012,6,898,2251,29
4,4,0,0,98,3e+06,7.7,2006,1,23,8,11
30,27,25,3,95,5e+05,7.3,2006,0,808,119,48
991,946,637,395,87,1e+05,6.6,2000,0,22,3309,24
387,244,205,3,96,5e+05,7.2,2014,1,16,1235,9
685,492,238,32,104,5e+05,3.5,2012,2,0,2102,64
1000,188,135,33,93,1.2e+07,3.3,2002,1,0,1531,111
322,178,120,0,90,5e+05,6.6,2011,3,701,630,26
159,15,15,0,101,5e+05,6.9,2012,1,126,206,1
918,402,212,0,94,150000,4,2016,0,381,2091,3
636,456,303,163,97,5e+05,7.4,2016,5,707,2438,10
466,431,317,431,108,5e+05,5.7,2016,2,0,1628,1
0,0,0,0,82,5e+05,6.8,2014,1,44,0,10
385,169,53,0,84,5e+05,5.2,2016,2,9,683,1
44000,15000,11000,0,130,2.15e+08,6.4,2013,4,60000,73441,525
488,11,10,6,91,475000,6.2,1984,0,0,553,96
353,12,10,10,91,450000,5.9,1991,4,123,380,8
773,89,80,521,107,2e+06,7.7,2002,0,0,976,92
472,251,237,5,82,5e+05,4.3,2015,6,62,1752,1
10000,651,446,3,84,450000,7.1,2005,0,0,12496,365
907,365,49,365,103,5e+05,6.2,2006,0,0,1411,88
873,469,304,0,86,450000,6.8,2013,1,31,2830,3
610,105,45,24,89,439000,7.7,1933,2,439,995,65
88,74,3,89,98,225000,7.5,1990,1,865,173,71
690,24,19,10,133,2.5e+07,7.6,2004,15,0,774,34
970,759,482,100,92,4e+05,6.9,2004,0,0,3950,220
1000,235,92,57,90,1066167,7.1,2013,0,0,1528,279
189,109,21,110,84,15000,6.3,2007,0,12000,330,409
795,561,332,0,91,229575,8.3,1975,0,14000,2158,131
231,200,138,25,90,4e+05,7.1,2006,1,426,771,69
361,14,6,14,96,1e+05,4.7,2003,2,39,387,8
58,20,0,20,88,218,7.2,2003,3,754,78,72
93,31,12,4,92,4e+05,5.1,2010,0,638,168,4
935,709,271,0,97,5e+05,5.4,2014,3,194,2350,9
48,22,22,385,82,4e+05,6.9,1981,0,2000,123,203
642,171,149,12,101,3.5e+07,6.1,2008,2,0,1026,148
108,64,39,3,80,5e+05,6.1,2005,0,166,272,80
114,61,33,350,97,650000,6.9,1985,1,0,260,46
918,100,83,0,97,9e+05,6,2004,0,12,1163,10
440,132,92,0,91,4e+05,8.2,1972,0,0,809,76
436,22,9,204,123,385907,8,1916,1,691,481,69
643,606,513,3,86,375000,7,1997,1,672,2864,43
77,28,4,4,100,379000,6.3,1929,8,167,109,36
634,66,58,0,96,375000,7.6,1981,0,12000,813,304
470,378,118,33,89,6e+06,6.1,2012,0,0,1233,279
15,0,0,30,88,1750211,7.8,2005,1,0,15,110
615,96,93,44,90,350000,4.7,1987,0,583,872,40
196,3,0,0,98,350000,3.4,2015,2,240,199,4
2000,742,598,0,101,3e+05,7.9,1978,0,12000,4400,318
359,259,253,0,96,350000,8.9,1957,1,40000,1433,177
380,114,21,964,65,325000,8.2,1934,1,0,540,124
409,277,276,149,102,312000,6.7,1999,1,121,1986,64
10000,1000,912,10,98,8e+06,6.6,1995,0,0,13433,56
75,9,8,82,91,3e+05,6.9,1996,7,166,102,29
1000,806,543,54,80,3e+05,7.1,2003,3,0,3010,131
52,44,26,129,76,3e+05,6.7,2006,2,594,132,88
375,44,26,129,80,2e+05,7.1,2008,1,0,460,189
795,659,301,5,88,3e+05,5.2,2010,0,92,1884,20
710,257,0,0,110,3e+05,7.7,1965,1,2000,967,96
581,99,87,0,95,160000,8.1,1964,1,363,835,24
318,157,104,37,94,3e+05,5.5,1997,0,26,751,16
54,53,25,3,109,2e+05,6.6,2004,0,30,185,13
502,119,32,0,90,350000,3.2,2009,0,53,689,8
5000,117,107,278,133,4.5e+07,7.4,2007,0,14000,5405,156
13000,926,668,43,80,3e+05,6.2,1975,0,0,14950,164
685,665,309,0,95,3e+05,4.8,2014,3,261,2048,10
500,317,248,3,98,3e+05,7.2,2010,7,7,1545,8
19,0,0,77,98,5e+05,4.3,2015,0,114,19,9
431,338,180,5,96,250000,4.5,1981,0,249,1228,78
778,456,313,19,97,3e+05,6.4,2011,2,0,2515,131
601,260,235,25,90,270000,6.4,2012,0,0,1734,286
13000,1000,781,0,113,250000,7.3,1997,5,0,15765,147
400,286,225,132,91,250000,6.9,2001,3,169,1330,71
94,26,13,681,98,250000,7.2,2002,1,661,139,51
360,273,10,4,94,250000,6.5,1995,0,423,656,23
625,487,129,44,96,250000,6.6,2000,0,170,1378,59
250,89,51,0,100,250000,6.7,2001,2,133,454,9
686,648,319,165,90,365000,7.3,1997,0,11000,1743,99
991,575,62,0,76,250000,6.4,1996,1,46,1661,21
5,2,0,45,75,250000,7,1997,0,178,7,19
308,249,142,7,78,150000,5.5,2004,1,98,1008,43
34000,487,224,52,90,250000,6.7,2011,1,12000,34983,206
793,605,181,99,92,250000,6.1,1999,2,93,1987,29
924,835,461,261,99,250000,3.9,2013,0,0,2862,162
119,24,5,0,81,250000,6.3,1997,0,67,154,8
1000,53,3,1000,95,250000,5.7,2010,1,141,1056,3
337,168,104,3,98,250000,6.2,2010,2,0,694,4
0,0,0,0,66,250000,7.8,2013,2,53,0,1
236,206,89,7,95,250000,4.4,2012,1,519,537,12
288,96,3,431,108,250000,6.6,2014,6,71,387,1
699,683,670,30,90,250000,8,2014,0,199,3967,6
81,12,6,54,151,245000,8.3,1925,0,226,108,48
1000,185,29,12,83,240000,6.5,2006,0,72,1244,2
431,297,142,0,108,250000,7.1,2013,3,231,1087,17
814,755,494,7,105,250000,4,2015,0,244,2970,5
2,0,0,15,86,225000,7.5,2012,0,801,2,22
254,147,131,0,106,225000,7,2000,1,72,964,38
12,12,0,0,93,1e+05,4,1969,0,17,24,21
57,40,21,7,80,210000,6.7,1953,0,465,205,67
